2025/07/27 15:56:14 🚀 启动分布式缓存节点: node2
2025/07/27 15:56:14 📡 监听地址: :8002
2025/07/27 15:56:14 🌐 集群节点: map[node1:localhost:8001 node2:localhost:8002 node3:localhost:8003]
2025/07/27 15:56:14 🌐 启动集群管理器，节点ID: node2
2025/07/27 15:56:14 🚀 启动分布式缓存节点: node2
2025/07/27 15:56:14 📡 监听地址: localhost:8002
2025/07/27 15:56:14 🌐 集群节点数: 3
2025/07/27 15:56:16 ✅ 成功通知节点 localhost:8001 关于节点加入
2025/07/27 15:56:16 ⚠️ 通知节点加入失败 localhost:8003: Post "http://localhost:8003/internal/cluster/join": dial tcp 127.0.0.1:8003: connect: connection refused
2025/07/27 15:56:19 🔄 开始添加节点到集群: node3 (localhost:8003)
2025/07/27 15:56:19 ➕ 添加节点到集群: node3 (localhost:8003)
2025/07/27 15:56:19 🔄 开始网络数据迁移到节点: node3 (localhost:8003)
2025/07/27 15:56:19 ✅ 网络数据迁移完成: 迁移了 0 个key到节点 node3
2025/07/27 15:56:19 ⚠️ 跳过不健康的节点: node3
2025/07/27 15:56:19 ⚠️ 跳过不健康的节点: node1
2025/07/27 15:56:19 ✅ 节点添加完成: node3
[GIN] 2025/07/27 - 15:56:19 | 200 |     432.214µs |       127.0.0.1 | POST     "/internal/cluster/join"
[GIN] 2025/07/27 - 16:07:58 | 200 |       3.995µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:987"
[GIN] 2025/07/27 - 16:07:58 | 200 |        3.11µs |       127.0.0.1 | GET      "/internal/cache/perf:write:988"
[GIN] 2025/07/27 - 16:07:58 | 200 |       3.078µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:990"
[GIN] 2025/07/27 - 16:07:58 | 200 |       3.087µs |       127.0.0.1 | GET      "/internal/cache/perf:write:991"
[GIN] 2025/07/27 - 16:07:58 | 200 |      43.492µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:993"
[GIN] 2025/07/27 - 16:07:58 | 200 |       1.527µs |       127.0.0.1 | GET      "/internal/cache/perf:write:994"
[GIN] 2025/07/27 - 16:07:58 | 200 |      80.911µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:996"
[GIN] 2025/07/27 - 16:07:58 | 200 |       1.613µs |       127.0.0.1 | GET      "/internal/cache/perf:write:998"
[GIN] 2025/07/27 - 16:07:58 | 200 |       4.484µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:999"
[GIN] 2025/07/27 - 16:07:58 | 200 |       7.907µs |       127.0.0.1 | DELETE   "/internal/cache/perf:write:0"
[GIN] 2025/07/27 - 16:07:58 | 200 |     109.673µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:2"
[GIN] 2025/07/27 - 16:07:58 | 200 |      12.015µs |       127.0.0.1 | DELETE   "/internal/cache/perf:write:3"
[GIN] 2025/07/27 - 16:07:58 | 200 |       8.218µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:5"
[GIN] 2025/07/27 - 16:07:58 | 200 |       3.377µs |       127.0.0.1 | DELETE   "/internal/cache/perf:write:7"
[GIN] 2025/07/27 - 16:07:58 | 200 |     206.574µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:8"
[GIN] 2025/07/27 - 16:07:58 | 200 |        8.93µs |       127.0.0.1 | DELETE   "/internal/cache/perf:write:10"
[GIN] 2025/07/27 - 16:07:58 | 200 |      86.674µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:11"
[GIN] 2025/07/27 - 16:07:58 | 200 |       7.655µs |       127.0.0.1 | DELETE   "/internal/cache/perf:write:12"
[GIN] 2025/07/27 - 16:07:58 | 200 |       7.528µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:14"
[GIN] 2025/07/27 - 16:07:58 | 200 |      14.369µs |       127.0.0.1 | DELETE   "/internal/cache/perf:write:15"
[GIN] 2025/07/27 - 16:07:58 | 200 |     182.166µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:17"
[GIN] 2025/07/27 - 16:07:58 | 200 |       7.783µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:20"
[GIN] 2025/07/27 - 16:07:58 | 200 |       8.587µs |       127.0.0.1 | DELETE   "/internal/cache/perf:write:22"
[GIN] 2025/07/27 - 16:07:58 | 200 |     152.606µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:23"
[GIN] 2025/07/27 - 16:07:58 | 200 |      10.476µs |       127.0.0.1 | DELETE   "/internal/cache/perf:write:24"
[GIN] 2025/07/27 - 16:07:58 | 200 |      16.214µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:26"
[GIN] 2025/07/27 - 16:07:58 | 200 |      15.428µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:29"
[GIN] 2025/07/27 - 16:07:58 | 200 |       13.73µs |       127.0.0.1 | DELETE   "/internal/cache/perf:write:30"
[GIN] 2025/07/27 - 16:07:58 | 200 |     158.658µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:32"
[GIN] 2025/07/27 - 16:07:58 | 200 |       9.602µs |       127.0.0.1 | DELETE   "/internal/cache/perf:write:33"
[GIN] 2025/07/27 - 16:07:58 | 200 |     181.832µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:35"
[GIN] 2025/07/27 - 16:07:58 | 200 |       8.051µs |       127.0.0.1 | DELETE   "/internal/cache/perf:write:36"
[GIN] 2025/07/27 - 16:07:58 | 200 |       9.815µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:38"
[GIN] 2025/07/27 - 16:07:58 | 200 |       8.176µs |       127.0.0.1 | DELETE   "/internal/cache/perf:write:40"
[GIN] 2025/07/27 - 16:07:58 | 200 |     169.191µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:41"
[GIN] 2025/07/27 - 16:07:58 | 200 |       9.483µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:44"
[GIN] 2025/07/27 - 16:07:58 | 200 |     151.054µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:47"
[GIN] 2025/07/27 - 16:07:58 | 200 |      10.433µs |       127.0.0.1 | DELETE   "/internal/cache/perf:write:48"
[GIN] 2025/07/27 - 16:07:58 | 200 |     141.118µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:50"
[GIN] 2025/07/27 - 16:07:58 | 200 |       7.077µs |       127.0.0.1 | DELETE   "/internal/cache/perf:write:52"
[GIN] 2025/07/27 - 16:07:58 | 200 |     126.051µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:53"
[GIN] 2025/07/27 - 16:07:58 | 200 |       7.804µs |       127.0.0.1 | DELETE   "/internal/cache/perf:write:55"
[GIN] 2025/07/27 - 16:07:58 | 200 |       8.983µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:56"
[GIN] 2025/07/27 - 16:07:58 | 200 |       8.387µs |       127.0.0.1 | DELETE   "/internal/cache/perf:write:57"
[GIN] 2025/07/27 - 16:07:58 | 200 |     157.983µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:59"
[GIN] 2025/07/27 - 16:07:58 | 200 |       7.839µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:62"
[GIN] 2025/07/27 - 16:07:58 | 200 |     172.227µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:65"
[GIN] 2025/07/27 - 16:07:58 | 200 |     170.281µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:68"
[GIN] 2025/07/27 - 16:07:58 | 200 |      12.813µs |       127.0.0.1 | DELETE   "/internal/cache/perf:write:70"
[GIN] 2025/07/27 - 16:07:58 | 200 |     180.688µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:71"
[GIN] 2025/07/27 - 16:07:58 | 200 |      138.32µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:74"
[GIN] 2025/07/27 - 16:07:58 | 200 |     181.082µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:77"
[GIN] 2025/07/27 - 16:07:58 | 200 |      11.054µs |       127.0.0.1 | DELETE   "/internal/cache/perf:write:79"
[GIN] 2025/07/27 - 16:07:58 | 200 |      10.579µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:80"
[GIN] 2025/07/27 - 16:07:58 | 200 |     129.177µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:83"
[GIN] 2025/07/27 - 16:07:58 | 200 |       9.515µs |       127.0.0.1 | DELETE   "/internal/cache/perf:write:85"
[GIN] 2025/07/27 - 16:07:58 | 200 |     121.867µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:86"
[GIN] 2025/07/27 - 16:07:58 | 200 |       7.762µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:89"
[GIN] 2025/07/27 - 16:07:58 | 200 |     131.237µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:92"
[GIN] 2025/07/27 - 16:07:58 | 200 |       8.588µs |       127.0.0.1 | DELETE   "/internal/cache/perf:write:94"
[GIN] 2025/07/27 - 16:07:58 | 200 |     171.596µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:95"
[GIN] 2025/07/27 - 16:07:58 | 200 |       9.824µs |       127.0.0.1 | DELETE   "/internal/cache/perf:write:97"
[GIN] 2025/07/27 - 16:07:58 | 200 |     156.307µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:98"
[GIN] 2025/07/27 - 16:07:58 | 200 |     128.322µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:101"
[GIN] 2025/07/27 - 16:07:58 | 200 |       8.975µs |       127.0.0.1 | DELETE   "/internal/cache/perf:write:102"
[GIN] 2025/07/27 - 16:07:58 | 200 |       6.893µs |       127.0.0.1 | DELETE   "/internal/cache/perf:write:103"
[GIN] 2025/07/27 - 16:07:58 | 200 |     161.647µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:104"
[GIN] 2025/07/27 - 16:07:58 | 200 |      11.501µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:107"
[GIN] 2025/07/27 - 16:07:58 | 200 |       8.358µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:110"
[GIN] 2025/07/27 - 16:07:58 | 200 |     162.241µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:113"
[GIN] 2025/07/27 - 16:07:58 | 200 |      10.343µs |       127.0.0.1 | DELETE   "/internal/cache/perf:write:114"
[GIN] 2025/07/27 - 16:07:58 | 200 |       8.612µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:116"
[GIN] 2025/07/27 - 16:07:58 | 200 |      10.515µs |       127.0.0.1 | DELETE   "/internal/cache/perf:write:117"
[GIN] 2025/07/27 - 16:07:58 | 200 |       8.106µs |       127.0.0.1 | DELETE   "/internal/cache/perf:write:118"
[GIN] 2025/07/27 - 16:07:58 | 200 |     114.934µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:119"
[GIN] 2025/07/27 - 16:07:58 | 200 |      14.757µs |       127.0.0.1 | DELETE   "/internal/cache/perf:write:120"
[GIN] 2025/07/27 - 16:07:58 | 200 |     178.104µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:122"
[GIN] 2025/07/27 - 16:07:58 | 200 |      10.182µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:125"
[GIN] 2025/07/27 - 16:07:58 | 200 |     149.793µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:128"
[GIN] 2025/07/27 - 16:07:58 | 200 |      14.111µs |       127.0.0.1 | DELETE   "/internal/cache/perf:write:129"
[GIN] 2025/07/27 - 16:07:58 | 200 |      10.084µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:131"
[GIN] 2025/07/27 - 16:07:58 | 200 |     181.964µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:134"
[GIN] 2025/07/27 - 16:07:58 | 200 |       9.523µs |       127.0.0.1 | DELETE   "/internal/cache/perf:write:135"
[GIN] 2025/07/27 - 16:07:58 | 200 |       6.338µs |       127.0.0.1 | DELETE   "/internal/cache/perf:write:136"
[GIN] 2025/07/27 - 16:07:58 | 200 |       6.494µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:137"
[GIN] 2025/07/27 - 16:07:58 | 200 |       6.745µs |       127.0.0.1 | DELETE   "/internal/cache/perf:write:139"
[GIN] 2025/07/27 - 16:07:58 | 200 |     164.662µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:140"
[GIN] 2025/07/27 - 16:07:58 | 200 |     182.441µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:143"
[GIN] 2025/07/27 - 16:07:58 | 200 |     134.458µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:146"
[GIN] 2025/07/27 - 16:07:58 | 200 |       7.075µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:149"
[GIN] 2025/07/27 - 16:07:58 | 200 |       8.508µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:152"
[GIN] 2025/07/27 - 16:07:58 | 200 |     102.196µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:155"
[GIN] 2025/07/27 - 16:07:58 | 200 |     150.185µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:158"
[GIN] 2025/07/27 - 16:07:58 | 200 |     163.552µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:161"
[GIN] 2025/07/27 - 16:07:58 | 200 |        8.26µs |       127.0.0.1 | DELETE   "/internal/cache/perf:write:163"
[GIN] 2025/07/27 - 16:07:58 | 200 |     122.175µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:164"
[GIN] 2025/07/27 - 16:07:58 | 200 |      13.005µs |       127.0.0.1 | DELETE   "/internal/cache/perf:write:165"
[GIN] 2025/07/27 - 16:07:58 | 200 |      10.689µs |       127.0.0.1 | DELETE   "/internal/cache/perf:write:166"
[GIN] 2025/07/27 - 16:07:58 | 200 |     124.616µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:167"
[GIN] 2025/07/27 - 16:07:58 | 200 |     105.953µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:170"
[GIN] 2025/07/27 - 16:07:58 | 200 |      12.211µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:173"
[GIN] 2025/07/27 - 16:07:58 | 200 |      11.068µs |       127.0.0.1 | DELETE   "/internal/cache/perf:write:175"
[GIN] 2025/07/27 - 16:07:58 | 200 |      44.243µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:176"
[GIN] 2025/07/27 - 16:07:58 | 200 |      10.964µs |       127.0.0.1 | DELETE   "/internal/cache/perf:write:177"
[GIN] 2025/07/27 - 16:07:58 | 200 |      11.717µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:179"
[GIN] 2025/07/27 - 16:07:58 | 200 |       9.802µs |       127.0.0.1 | DELETE   "/internal/cache/perf:write:180"
[GIN] 2025/07/27 - 16:07:58 | 200 |      11.069µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:182"
[GIN] 2025/07/27 - 16:07:58 | 200 |       8.831µs |       127.0.0.1 | DELETE   "/internal/cache/perf:write:183"
[GIN] 2025/07/27 - 16:07:58 | 200 |     146.012µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:185"
[GIN] 2025/07/27 - 16:07:58 | 200 |       8.922µs |       127.0.0.1 | DELETE   "/internal/cache/perf:write:186"
[GIN] 2025/07/27 - 16:07:58 | 200 |       9.206µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:188"
[GIN] 2025/07/27 - 16:07:58 | 200 |     108.407µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:191"
[GIN] 2025/07/27 - 16:07:58 | 200 |      11.469µs |       127.0.0.1 | DELETE   "/internal/cache/perf:write:193"
[GIN] 2025/07/27 - 16:07:58 | 200 |      11.009µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:194"
[GIN] 2025/07/27 - 16:07:58 | 200 |      10.491µs |       127.0.0.1 | DELETE   "/internal/cache/perf:write:196"
[GIN] 2025/07/27 - 16:07:58 | 200 |        6.98µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:197"
[GIN] 2025/07/27 - 16:07:58 | 200 |      10.077µs |       127.0.0.1 | DELETE   "/internal/cache/perf:write:198"
[GIN] 2025/07/27 - 16:07:58 | 200 |       8.098µs |       127.0.0.1 | DELETE   "/internal/cache/perf:write:199"
[GIN] 2025/07/27 - 16:07:58 | 200 |       11.16µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:200"
[GIN] 2025/07/27 - 16:07:58 | 200 |      11.586µs |       127.0.0.1 | DELETE   "/internal/cache/perf:write:201"
[GIN] 2025/07/27 - 16:07:58 | 200 |       6.974µs |       127.0.0.1 | DELETE   "/internal/cache/perf:write:202"
[GIN] 2025/07/27 - 16:07:58 | 200 |      178.07µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:203"
[GIN] 2025/07/27 - 16:07:58 | 200 |       8.953µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:206"
[GIN] 2025/07/27 - 16:07:58 | 200 |     155.473µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:209"
[GIN] 2025/07/27 - 16:07:58 | 200 |      12.538µs |       127.0.0.1 | DELETE   "/internal/cache/perf:write:210"
[GIN] 2025/07/27 - 16:07:58 | 200 |      13.534µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:212"
[GIN] 2025/07/27 - 16:07:58 | 200 |       13.53µs |       127.0.0.1 | DELETE   "/internal/cache/perf:write:214"
[GIN] 2025/07/27 - 16:07:58 | 200 |     153.294µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:215"
[GIN] 2025/07/27 - 16:07:58 | 200 |      11.018µs |       127.0.0.1 | DELETE   "/internal/cache/perf:write:216"
[GIN] 2025/07/27 - 16:07:58 | 200 |      11.119µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:218"
[GIN] 2025/07/27 - 16:07:58 | 200 |      11.122µs |       127.0.0.1 | DELETE   "/internal/cache/perf:write:220"
[GIN] 2025/07/27 - 16:07:58 | 200 |     129.157µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:221"
[GIN] 2025/07/27 - 16:07:58 | 200 |      10.297µs |       127.0.0.1 | DELETE   "/internal/cache/perf:write:222"
[GIN] 2025/07/27 - 16:07:58 | 200 |     194.352µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:224"
[GIN] 2025/07/27 - 16:07:58 | 200 |       8.631µs |       127.0.0.1 | DELETE   "/internal/cache/perf:write:226"
[GIN] 2025/07/27 - 16:07:58 | 200 |     146.788µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:227"
[GIN] 2025/07/27 - 16:07:58 | 200 |      11.062µs |       127.0.0.1 | DELETE   "/internal/cache/perf:write:229"
[GIN] 2025/07/27 - 16:07:58 | 200 |     185.272µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:230"
[GIN] 2025/07/27 - 16:07:58 | 200 |      10.956µs |       127.0.0.1 | DELETE   "/internal/cache/perf:write:231"
[GIN] 2025/07/27 - 16:07:58 | 200 |       9.869µs |       127.0.0.1 | DELETE   "/internal/cache/perf:write:232"
[GIN] 2025/07/27 - 16:07:58 | 200 |     170.273µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:233"
[GIN] 2025/07/27 - 16:07:58 | 200 |      178.51µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:236"
[GIN] 2025/07/27 - 16:07:58 | 200 |      13.211µs |       127.0.0.1 | DELETE   "/internal/cache/perf:write:237"
[GIN] 2025/07/27 - 16:07:58 | 200 |       10.35µs |       127.0.0.1 | DELETE   "/internal/cache/perf:write:238"
[GIN] 2025/07/27 - 16:07:58 | 200 |     166.457µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:239"
[GIN] 2025/07/27 - 16:07:58 | 200 |       8.571µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:242"
[GIN] 2025/07/27 - 16:07:58 | 200 |       7.688µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:245"
[GIN] 2025/07/27 - 16:07:58 | 200 |       8.066µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:248"
[GIN] 2025/07/27 - 16:07:58 | 200 |       7.191µs |       127.0.0.1 | DELETE   "/internal/cache/perf:write:250"
[GIN] 2025/07/27 - 16:07:58 | 200 |     138.347µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:251"
[GIN] 2025/07/27 - 16:07:58 | 200 |      12.583µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:254"
[GIN] 2025/07/27 - 16:07:58 | 200 |      10.851µs |       127.0.0.1 | DELETE   "/internal/cache/perf:write:255"
[GIN] 2025/07/27 - 16:07:58 | 200 |       9.971µs |       127.0.0.1 | DELETE   "/internal/cache/perf:write:256"
[GIN] 2025/07/27 - 16:07:58 | 200 |     159.188µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:257"
[GIN] 2025/07/27 - 16:07:58 | 200 |       6.641µs |       127.0.0.1 | DELETE   "/internal/cache/perf:write:258"
[GIN] 2025/07/27 - 16:07:58 | 200 |       9.955µs |       127.0.0.1 | DELETE   "/internal/cache/perf:write:259"
[GIN] 2025/07/27 - 16:07:58 | 200 |       7.673µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:260"
[GIN] 2025/07/27 - 16:07:58 | 200 |       8.245µs |       127.0.0.1 | DELETE   "/internal/cache/perf:write:262"
[GIN] 2025/07/27 - 16:07:58 | 200 |     180.047µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:263"
[GIN] 2025/07/27 - 16:07:58 | 200 |     175.267µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:266"
[GIN] 2025/07/27 - 16:07:58 | 200 |      13.094µs |       127.0.0.1 | DELETE   "/internal/cache/perf:write:267"
[GIN] 2025/07/27 - 16:07:58 | 200 |       7.199µs |       127.0.0.1 | DELETE   "/internal/cache/perf:write:268"
[GIN] 2025/07/27 - 16:07:58 | 200 |     232.022µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:269"
[GIN] 2025/07/27 - 16:07:58 | 200 |     138.406µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:272"
[GIN] 2025/07/27 - 16:07:58 | 200 |       8.306µs |       127.0.0.1 | DELETE   "/internal/cache/perf:write:274"
[GIN] 2025/07/27 - 16:07:58 | 200 |        6.86µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:275"
[GIN] 2025/07/27 - 16:07:58 | 200 |       9.767µs |       127.0.0.1 | DELETE   "/internal/cache/perf:write:276"
[GIN] 2025/07/27 - 16:07:58 | 200 |       7.511µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:278"
[GIN] 2025/07/27 - 16:07:58 | 200 |       8.067µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:281"
[GIN] 2025/07/27 - 16:07:58 | 200 |       7.873µs |       127.0.0.1 | DELETE   "/internal/cache/perf:write:283"
[GIN] 2025/07/27 - 16:07:58 | 200 |       165.1µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:284"
[GIN] 2025/07/27 - 16:07:58 | 200 |      11.616µs |       127.0.0.1 | DELETE   "/internal/cache/perf:write:285"
[GIN] 2025/07/27 - 16:07:58 | 200 |     130.759µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:287"
[GIN] 2025/07/27 - 16:07:58 | 200 |       8.694µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:290"
[GIN] 2025/07/27 - 16:07:58 | 200 |      10.848µs |       127.0.0.1 | DELETE   "/internal/cache/perf:write:291"
[GIN] 2025/07/27 - 16:07:58 | 200 |       9.881µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:293"
[GIN] 2025/07/27 - 16:07:58 | 200 |     121.166µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:296"
[GIN] 2025/07/27 - 16:07:58 | 200 |     124.077µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:299"
[GIN] 2025/07/27 - 16:07:58 | 200 |     133.641µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:302"
[GIN] 2025/07/27 - 16:07:58 | 200 |       8.493µs |       127.0.0.1 | DELETE   "/internal/cache/perf:write:303"
[GIN] 2025/07/27 - 16:07:58 | 200 |     126.106µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:305"
[GIN] 2025/07/27 - 16:07:58 | 200 |       9.366µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:308"
[GIN] 2025/07/27 - 16:07:58 | 200 |       8.122µs |       127.0.0.1 | DELETE   "/internal/cache/perf:write:310"
[GIN] 2025/07/27 - 16:07:58 | 200 |      39.499µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:311"
[GIN] 2025/07/27 - 16:07:58 | 200 |      11.859µs |       127.0.0.1 | DELETE   "/internal/cache/perf:write:313"
[GIN] 2025/07/27 - 16:07:58 | 200 |     254.113µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:314"
[GIN] 2025/07/27 - 16:07:58 | 200 |      11.472µs |       127.0.0.1 | DELETE   "/internal/cache/perf:write:316"
[GIN] 2025/07/27 - 16:07:58 | 200 |       8.583µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:317"
[GIN] 2025/07/27 - 16:07:58 | 200 |       7.734µs |       127.0.0.1 | DELETE   "/internal/cache/perf:write:318"
[GIN] 2025/07/27 - 16:07:58 | 200 |     174.907µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:320"
[GIN] 2025/07/27 - 16:07:58 | 200 |      10.351µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:323"
[GIN] 2025/07/27 - 16:07:58 | 200 |       7.377µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:326"
[GIN] 2025/07/27 - 16:07:58 | 200 |     189.141µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:329"
[GIN] 2025/07/27 - 16:07:58 | 200 |      13.323µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:332"
[GIN] 2025/07/27 - 16:07:58 | 200 |      13.313µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:335"
[GIN] 2025/07/27 - 16:07:58 | 200 |      13.882µs |       127.0.0.1 | DELETE   "/internal/cache/perf:write:337"
[GIN] 2025/07/27 - 16:07:58 | 200 |     197.002µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:338"
[GIN] 2025/07/27 - 16:07:58 | 200 |      14.716µs |       127.0.0.1 | DELETE   "/internal/cache/perf:write:339"
[GIN] 2025/07/27 - 16:07:58 | 200 |      17.069µs |       127.0.0.1 | DELETE   "/internal/cache/perf:write:340"
[GIN] 2025/07/27 - 16:07:58 | 200 |     191.003µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:341"
[GIN] 2025/07/27 - 16:07:58 | 200 |     192.498µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:344"
[GIN] 2025/07/27 - 16:07:58 | 200 |     192.797µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:347"
[GIN] 2025/07/27 - 16:07:58 | 200 |      12.673µs |       127.0.0.1 | DELETE   "/internal/cache/perf:write:348"
[GIN] 2025/07/27 - 16:07:58 | 200 |      12.608µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:350"
