2025/07/28 09:17:23 🚀 启动分布式缓存节点: node1
2025/07/28 09:17:23 📡 监听地址: :8001
2025/07/28 09:17:23 🌐 集群节点: map[node1:localhost:8001 node2:localhost:8002 node3:localhost:8003]
2025/07/28 09:17:23 🌐 启动集群管理器，节点ID: node1
2025/07/28 09:17:23 🚀 启动分布式缓存节点: node1
2025/07/28 09:17:23 📡 监听地址: localhost:8001
2025/07/28 09:17:23 🌐 集群节点数: 3
2025/07/28 09:17:25 ⚠️ 通知节点加入失败 localhost:8002: Post "http://localhost:8002/internal/cluster/join": dial tcp 127.0.0.1:8002: connect: connection refused
2025/07/28 09:17:25 ⚠️ 通知节点加入失败 localhost:8003: Post "http://localhost:8003/internal/cluster/join": dial tcp 127.0.0.1:8003: connect: connection refused
2025/07/28 09:17:28 🔄 开始添加节点到集群: node2 (localhost:8002)
2025/07/28 09:17:28 ➕ 添加节点到集群: node2 (localhost:8002)
2025/07/28 09:17:28 🔄 开始网络数据迁移到节点: node2 (localhost:8002)
2025/07/28 09:17:28 ✅ 网络数据迁移完成: 迁移了 0 个key到节点 node2
2025/07/28 09:17:28 ⚠️ 跳过不健康的节点: node2
2025/07/28 09:17:28 ⚠️ 跳过不健康的节点: node3
2025/07/28 09:17:28 ✅ 节点添加完成: node2
[GIN] 2025/07/28 - 09:17:28 | 200 |     423.214µs |       127.0.0.1 | POST     "/internal/cluster/join"
[GIN] 2025/07/28 - 12:50:39 | 200 |      26.008µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:50:46 | 200 |      16.132µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:50:49 | 200 |      17.455µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:50:56 | 200 |      20.833µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:50:59 | 200 |      25.558µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:51:06 | 200 |      17.096µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:51:09 | 200 |      39.251µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:51:16 | 200 |      19.511µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:51:19 | 200 |      25.051µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:51:26 | 200 |      25.341µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:51:29 | 200 |      18.246µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:51:36 | 200 |      17.234µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:51:39 | 200 |       17.47µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:51:46 | 200 |      26.505µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:51:49 | 200 |      40.051µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:51:56 | 200 |     285.144µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:51:59 | 200 |      28.455µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:52:06 | 200 |      19.283µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:52:09 | 200 |      25.451µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:52:16 | 200 |      30.146µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:52:19 | 200 |      25.751µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:52:26 | 200 |      24.065µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:52:29 | 200 |      26.624µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:52:36 | 200 |      25.148µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:52:39 | 200 |      26.586µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:52:46 | 200 |      19.496µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:52:49 | 200 |      30.125µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:52:56 | 200 |      26.783µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:52:59 | 200 |       25.05µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:53:06 | 200 |      24.955µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:53:09 | 200 |       27.38µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:53:16 | 200 |      25.158µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:53:19 | 200 |      25.397µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:53:26 | 200 |      16.502µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:53:29 | 200 |      23.413µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:53:36 | 200 |      27.484µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:53:39 | 200 |      25.417µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:53:46 | 200 |      20.814µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:53:49 | 200 |      26.398µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:53:56 | 200 |      18.933µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:53:59 | 200 |     140.029µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:54:06 | 200 |      27.936µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:54:09 | 200 |      27.608µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:54:16 | 200 |      21.475µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:54:19 | 200 |      24.085µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:54:26 | 200 |      28.777µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:54:29 | 200 |      23.278µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:54:36 | 200 |      20.857µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:54:39 | 200 |      29.302µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:54:46 | 200 |      24.715µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:54:49 | 200 |      16.569µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:54:56 | 200 |       21.02µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:54:59 | 200 |      22.113µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:55:06 | 200 |      24.648µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:55:09 | 200 |      25.768µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:55:16 | 200 |      26.298µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:55:19 | 200 |       22.84µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:55:26 | 200 |      21.286µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:55:29 | 200 |      20.179µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:55:36 | 200 |      27.475µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:55:39 | 200 |      25.848µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:55:46 | 200 |      27.664µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:55:49 | 200 |      26.231µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:55:56 | 200 |      24.447µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:55:59 | 200 |      24.785µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:56:06 | 200 |       23.68µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:56:09 | 200 |      22.849µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:56:16 | 200 |      25.951µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:56:19 | 200 |       28.24µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:56:26 | 200 |      29.565µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:56:29 | 200 |      20.552µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:56:36 | 200 |      30.528µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:56:39 | 200 |      25.282µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:56:46 | 200 |      24.109µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:56:49 | 200 |      26.517µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:56:56 | 200 |      15.518µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:56:59 | 200 |      21.081µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:57:06 | 200 |      25.411µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:57:09 | 200 |      18.715µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:57:16 | 200 |      24.807µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:57:19 | 200 |      26.984µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:57:26 | 200 |      30.449µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:57:29 | 200 |      25.183µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:57:36 | 200 |      22.608µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:57:39 | 200 |      21.336µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:57:46 | 200 |      14.431µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:57:49 | 200 |       26.89µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:57:56 | 200 |      16.972µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:57:59 | 200 |      22.918µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:58:06 | 200 |       24.12µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:58:09 | 200 |      27.976µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:58:16 | 200 |      25.156µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:58:19 | 200 |      24.771µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:58:26 | 200 |      21.199µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:58:29 | 200 |      26.379µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:58:36 | 200 |      30.765µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:58:39 | 200 |      26.187µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:58:46 | 200 |      34.905µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:58:49 | 200 |      31.598µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:58:56 | 200 |      17.212µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:58:59 | 200 |      20.963µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:59:06 | 200 |      25.388µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:59:09 | 200 |      30.467µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:59:16 | 200 |      26.318µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:59:19 | 200 |      27.878µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:59:26 | 200 |      22.365µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:59:29 | 200 |      30.404µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:59:36 | 200 |      22.183µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:59:39 | 200 |      25.716µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:59:46 | 200 |      20.538µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:59:49 | 200 |      21.992µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:59:56 | 200 |      22.085µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:59:59 | 200 |      38.871µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:00:06 | 200 |      39.009µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:00:09 | 200 |      41.964µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:00:16 | 200 |      25.652µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:00:19 | 200 |      27.444µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:00:26 | 200 |      21.172µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:00:29 | 200 |      22.356µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:00:36 | 200 |      22.835µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:00:39 | 200 |       18.41µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:00:46 | 200 |      26.108µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:00:49 | 200 |      20.698µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:00:56 | 200 |      31.228µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:00:59 | 200 |      22.261µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:01:06 | 200 |      20.378µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:01:09 | 200 |      21.578µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:01:16 | 200 |      17.525µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:01:19 | 200 |      23.249µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:01:26 | 200 |      22.087µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:01:29 | 200 |      24.422µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:01:36 | 200 |      24.929µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:01:39 | 200 |      21.849µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:01:46 | 200 |      16.718µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:01:49 | 200 |      24.558µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:01:56 | 200 |       24.82µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:01:59 | 200 |      28.039µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:02:06 | 200 |      76.103µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:02:09 | 200 |      21.553µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:02:16 | 200 |      22.774µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:02:19 | 200 |      22.623µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:02:26 | 200 |      22.558µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:02:29 | 200 |       23.85µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:02:36 | 200 |      16.242µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:02:39 | 200 |      14.538µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:02:46 | 200 |      21.562µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:02:49 | 200 |       13.34µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:02:56 | 200 |      22.444µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:02:59 | 200 |      21.842µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:03:06 | 200 |      20.404µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:03:09 | 200 |      22.337µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:03:16 | 200 |      21.146µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:03:19 | 200 |      23.648µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:03:26 | 200 |      22.853µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:03:29 | 200 |      20.446µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:03:36 | 200 |       20.12µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:03:39 | 200 |      22.004µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:03:46 | 200 |       24.73µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:03:49 | 200 |      18.371µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:03:56 | 200 |      14.429µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:03:59 | 200 |      26.815µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:04:06 | 200 |      21.957µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:04:09 | 200 |      25.258µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:04:16 | 200 |       27.35µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:04:19 | 200 |      16.395µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:04:26 | 200 |      29.795µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:04:29 | 200 |       27.51µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:04:36 | 200 |      24.697µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:04:39 | 200 |      24.251µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:04:46 | 200 |      22.787µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:04:49 | 200 |      21.388µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:04:56 | 200 |       19.16µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:04:59 | 200 |      24.676µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:05:06 | 200 |      23.215µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:05:09 | 200 |      25.683µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:05:16 | 200 |      28.278µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:05:19 | 200 |      32.514µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:05:26 | 200 |      22.314µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:05:29 | 200 |      20.986µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:05:36 | 200 |      20.217µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:05:39 | 200 |      25.234µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:05:46 | 200 |      18.231µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:05:49 | 200 |      22.217µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:05:56 | 200 |      20.125µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:05:59 | 200 |      25.864µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:06:06 | 200 |      26.546µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:06:09 | 200 |      30.011µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:06:16 | 200 |      26.671µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:06:19 | 200 |      29.741µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:06:26 | 200 |      19.595µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:06:29 | 200 |      25.437µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:06:36 | 200 |      23.144µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:06:39 | 200 |      21.196µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:06:46 | 200 |      26.675µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:06:49 | 200 |        20.8µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:06:56 | 200 |      18.242µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:06:59 | 200 |       26.51µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:07:06 | 200 |      30.028µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:07:09 | 200 |      25.535µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:07:16 | 200 |      22.309µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:07:19 | 200 |       22.19µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:07:26 | 200 |      27.662µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:07:29 | 200 |      26.661µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:07:36 | 200 |      22.371µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:07:39 | 200 |      21.168µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:07:46 | 200 |      19.747µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:07:49 | 200 |      25.931µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:07:56 | 200 |      23.608µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:07:59 | 200 |      21.677µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:08:06 | 200 |      28.768µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:08:09 | 200 |      24.984µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:08:16 | 200 |      30.003µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:08:19 | 200 |      25.834µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:08:26 | 200 |      21.234µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:08:29 | 200 |      22.321µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:08:36 | 200 |      18.357µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:08:39 | 200 |      16.603µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:08:46 | 200 |      20.608µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:08:49 | 200 |      24.949µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:08:56 | 200 |      31.207µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:08:59 | 200 |      24.955µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:09:06 | 200 |      16.656µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:09:09 | 200 |       28.31µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:09:16 | 200 |      25.833µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:09:19 | 200 |      13.435µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:09:26 | 200 |      22.978µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:09:29 | 200 |      21.248µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:09:36 | 200 |      22.024µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:09:39 | 200 |      22.149µs |       127.0.0.1 | GET      "/internal/cluster/health"
